Country,Year,AverageTemperature
Poland,1743,3.9619999999999993
Poland,1744,8.571266666666666
Poland,1745,-0.8336250000000001
Poland,1750,8.209363636363635
Poland,1751,8.1700625
Poland,1752,2.8660833333333335
Poland,1753,7.173666666666667
Poland,1754,6.648217391304348
Poland,1755,6.845375
Poland,1756,8.40295652173913
Poland,1757,8.202
Poland,1758,6.36775
Poland,1759,7.366
Poland,1760,7.09875
Poland,1761,7.8084999999999996
Poland,1762,7.16225
Poland,1763,5.956363636363636
Poland,1764,7.5397083333333335
Poland,1765,6.814999999999999
Poland,1766,7.339250000000001
Poland,1767,6.678083333333333
Poland,1768,6.21825
Poland,1769,6.9715
Poland,1770,7.044249999999999
Poland,1771,6.688391304347826
Poland,1772,7.804666666666666
Poland,1773,8.025125
Poland,1774,7.259916666666666
Poland,1775,8.5355
Poland,1776,6.923791666666666
Poland,1777,6.850750000000001
Poland,1778,8.068208333333333
Poland,1779,8.639083333333334
Poland,1780,6.984458333333333
Poland,1781,8.446217391304348
Poland,1782,6.868125
Poland,1783,8.036333333333333
Poland,1784,6.1910869565217395
Poland,1785,5.739041666666666
Poland,1786,5.978
Poland,1787,7.4910000000000005
Poland,1788,6.7762916666666655
Poland,1789,7.910913043478261
Poland,1790,7.605333333333333
Poland,1791,8.266541666666667
Poland,1792,7.279333333333333
Poland,1793,7.576375000000001
Poland,1794,8.316625
Poland,1795,7.509347826086957
Poland,1796,7.634130434782608
Poland,1797,9.29782608695652
Poland,1798,7.77175
Poland,1799,4.633826086956522
Poland,1800,7.276391304347826
Poland,1801,8.008739130434781
Poland,1802,8.012333333333334
Poland,1803,6.373458333333333
Poland,1804,6.6957916666666675
Poland,1805,5.665041666666667
Poland,1806,8.290375
Poland,1807,8.136583333333332
Poland,1808,7.067869565217392
Poland,1809,7.04025
Poland,1810,6.7805
Poland,1811,8.375125
Poland,1812,5.925291666666666
Poland,1813,6.986458333333334
Poland,1814,6.085250000000001
Poland,1815,6.473041666666667
Poland,1816,6.543666666666666
Poland,1817,7.3172500000000005
Poland,1818,7.438041666666667
Poland,1819,7.256652173913043
Poland,1820,6.535833333333334
Poland,1821,7.267333333333333
Poland,1822,8.442541666666665
Poland,1823,7.043333333333333
Poland,1824,8.01675
Poland,1825,7.677833333333333
Poland,1826,7.72895652173913
Poland,1827,7.982652173913044
Poland,1828,7.146375
Poland,1829,4.954541666666667
Poland,1830,6.614695652173913
Poland,1831,7.246875
Poland,1832,6.296083333333333
Poland,1833,7.456041666666667
Poland,1834,8.603583333333333
Poland,1835,7.240826086956522
Poland,1836,7.441875
Poland,1837,6.366250000000001
Poland,1838,5.420958333333334
Poland,1839,7.032958333333333
Poland,1840,5.808208333333333
Poland,1841,7.9085909090909094
Poland,1842,6.605916666666666
Poland,1843,7.656583333333333
Poland,1844,6.208583333333333
Poland,1845,6.672833333333333
Poland,1846,8.231416666666666
Poland,1847,6.588416666666667
Poland,1848,7.810521739130435
Poland,1849,6.386
Poland,1850,6.8410416666666665
Poland,1851,7.239375
Poland,1852,7.525173913043479
Poland,1853,6.738086956521739
Poland,1854,7.035458333333334
Poland,1855,5.751291666666666
Poland,1856,6.8892083333333325
Poland,1857,7.396708333333333
Poland,1858,5.627521739130435
Poland,1859,8.095875
Poland,1860,6.782333333333334
Poland,1861,7.3168750000000005
Poland,1862,6.4896521739130435
Poland,1863,8.189434782608696
Poland,1864,5.19604347826087
Poland,1865,7.041499999999999
Poland,1866,8.294782608695652
Poland,1867,6.679375
Poland,1868,8.511208333333334
Poland,1869,7.734782608695652
Poland,1870,5.6366249999999996
Poland,1871,5.2705416666666665
Poland,1872,8.568458333333334
Poland,1873,7.8745
Poland,1874,7.658652173913043
Poland,1875,5.349869565217391
Poland,1876,6.801125
Poland,1877,7.073333333333334
Poland,1878,7.712347826086956
Poland,1879,6.140375
Poland,1880,7.872782608695651
Poland,1881,6.146833333333333
Poland,1882,7.958375
Poland,1883,7.239391304347827
Poland,1884,7.4928333333333335
Poland,1885,7.168333333333333
Poland,1886,7.668695652173913
Poland,1887,6.034478260869565
Poland,1888,6.398130434782608
Poland,1889,6.722208333333334
Poland,1890,7.117999999999999
Poland,1891,6.932708333333333
Poland,1892,6.9022499999999996
Poland,1893,6.393608695652174
Poland,1894,7.1789130434782615
Poland,1895,6.821541666666666
Poland,1896,7.120958333333333
Poland,1897,7.292208333333334
Poland,1898,7.965916666666666
Poland,1899,7.308666666666667
Poland,1900,7.642083333333333
Poland,1901,7.205750000000001
Poland,1902,5.999875
Poland,1903,7.789208333333334
Poland,1904,7.195708333333333
Poland,1905,7.342083333333334
Poland,1906,7.653208333333333
Poland,1907,6.761083333333333
Poland,1908,6.679374999999999
Poland,1909,6.7015416666666665
Poland,1910,7.9682916666666666
Poland,1911,7.699521739130435
Poland,1912,6.659541666666666
Poland,1913,7.669625
Poland,1914,7.713291666666667
Poland,1915,7.093333333333334
Poland,1916,7.908583333333333
Poland,1917,7.2989999999999995
Poland,1918,7.913625
Poland,1919,6.529916666666668
Poland,1920,7.903875
Poland,1921,8.067833333333333
Poland,1922,6.326625
Poland,1923,7.271041666666666
Poland,1924,6.559166666666666
Poland,1925,7.8025416666666665
Poland,1926,7.949458333333333
Poland,1927,7.214041666666667
Poland,1928,7.358333333333333
Poland,1929,5.893318181818183
Poland,1930,8.05725
Poland,1931,6.844
Poland,1932,7.699916666666667
Poland,1933,6.085181818181818
Poland,1934,9.0345
Poland,1935,7.11704347826087
Poland,1936,8.017000000000001
Poland,1937,8.105500000000001
Poland,1938,8.128916666666667
Poland,1939,8.180083333333334
Poland,1940,5.448958333333334
Poland,1941,5.872208333333333
Poland,1942,6.292750000000001
Poland,1943,8.019166666666667
Poland,1944,7.739583333333333
Poland,1945,7.795041666666667
Poland,1946,7.616333333333333
Poland,1947,7.1522499999999996
Poland,1948,8.196625000000001
Poland,1949,8.407833333333333
Poland,1950,8.013791666666668
Poland,1951,8.297333333333333
Poland,1952,6.987166666666667
Poland,1953,8.001666666666667
Poland,1954,6.851416666666666
Poland,1955,7.404739130434782
Poland,1956,5.980666666666667
Poland,1957,8.119708333333334
Poland,1958,7.4290416666666665
